Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,log_duration_in min/ms,log_acousticness
6502,Fall Out Boy,"Sugar, We're Goin Down",47.17,0.5,0.887,7.0,-3.74,1,0.0726,0.00467,0.001565,0.114,0.631,162.003,230933.0,4,10,12.349887234394114,0.0046591293807231515
6503,Saint Motel,It's All Happening,55.0,0.618,0.662,Unknown,-4.797,1,0.0262,0.0028,0.000724,0.107,0.398,127.985,180187.0,4,1,12.101756029264179,0.002796087302001274
6504,Jyrki 69,White Rabbit,26.0,0.529,0.885,2.0,-5.384,1,0.125,2.72e-05,0.613,0.145,0.299,111.995,250179.0,4,10,12.429935937768732,2.7199630086707746e-05
6505,Pheeno,Dish,33.0,0.849,0.423,5.0,-12.877,0,0.11,0.763,0.0394,0.278,0.414,136.143,137647.0,4,9,11.83245498086113,0.5670169034157332
6506,Rammellzee,Beat Bop - Edit,32.0,0.813,0.45,9.0,-14.59,0,0.349,0.441,0.000101,0.31,0.827,90.859,370533.0,4,5,12.822700487389106,0.36533731701738503
6507,Ulver,Russian Doll,40.0,0.569,0.499,9.0,-13.927,0,0.0506,0.166,0.0455,0.0738,0.496,169.963,235000.0,4,8,12.367345048436391,0.15357908792830066
6508,Wipers,When It's Over,42.0,0.435,0.756,9.0,-4.275,0,0.0264,3.24e-05,0.788,0.208,0.346,85.524,394120.0,4,6,12.884413247731477,3.239947513133713e-05
6509,Brent Cobb,Soapbox,46.0,0.892,0.47,Unknown,-8.413,1,0.0368,0.75,0.008995,0.0817,0.784,108.92,242347.0,4,1,12.398129988712133,0.5596157879354227
6510,Mondo Generator,"So High, So Low",34.0,0.538,0.863,4.0,-6.123,0,0.139,0.00495,2.07e-05,0.314,0.606,127.618,155067.0,4,8,11.951619009373848,0.004937789029623801
6511,James Blunt,You're Beautiful - Live in Ireland,43.0,0.406,0.429,11.0,-14.225,0,0.0462,0.642,0.000428,0.961,0.471,163.928,3.637783333,4,9,1.534236522131955,0.4959150110302365
6512,Shinedown,How Did You Love - Acoustic,53.0,0.52,0.457,2.0,-7.877,0,0.0364,0.137,0.001565,0.102,0.61,185.945,185955.0,4,10,12.133265365571027,0.128393214768399
6513,Heruin,Hardline,20.0,0.419,0.965,Unknown,-4.063,0,0.0791,7.63e-05,0.253,0.461,0.339,160.004,186031.0,4,8,12.133673980908389,7.629708930305652e-05
6514,Phani Narayana,Kurai Ondrum Illai - Ragamalika - Adi,14.0,0.687,0.596,2.0,-9.219,0,0.0614,0.349,0.196,0.107,0.731,159.968,333507.0,4,6,12.717422132056106,0.2993635772256188
6515,Omer Adam,◊™◊í◊ô◊ì◊ô ◊ú◊ô ◊©◊ò◊ï◊ë ◊ú◊ö,37.0,0.607,0.503,2.0,-7.406,1,0.0703,0.446,0.0001215,0.173,0.473,135.606,205040.0,4,9,12.230965238123211,0.368801123736573
6516,Dress the Dead,1969,39.0,0.437,0.932,5.0,-4.633,1,0.0745,0.00234,0.034,0.212,0.162,98.277,290259.0,4,8,12.578532352024354,0.0023372664634864555
6517,The Slits,I Heard It Through The Grapevine,52.0,0.714,0.665,11.0,-8.213,0,0.198,0.000486,0.539,0.0728,0.885,129.924,238720.0,4,6,12.383050784996803,0.00048588194024981027
6518,Hadag Nahash,◊ï◊ï◊ú◊ß◊ê◊ù ◊ò◊ï ◊ê◊ô◊ñ◊®◊ê◊ú,24.0,0.826,0.833,Unknown,-5.334,1,0.044,0.0268,1.99e-06,0.119,0.618,128.008,148081.0,4,5,11.90552145336903,0.026447170014848295
6519,Blanco White,We Know Who U R - Recorded at Spotify Studios NYC,47.0,0.351,0.293,5.0,-11.491,0,0.029,0.688,0.0101,0.111,0.211,146.868,3.70471667,4,0,1.5485655523080644,0.5235443961737654
6520,Rod Stewart,True Blue,28.0,0.593,0.683,11.0,-10.432,0,0.0361,0.148,3.1e-06,0.296,0.649,116.742,211933.0,4,2,12.264030184429066,0.1380212978973747
6521,ANSON,Ghost,28.0,0.357,0.943,4.0,-6.168,0,0.101,0.000547,0.001565,0.145,0.482,147.217,209682.0,4,10,12.253352145411151,0.0005468504500334026
6522,Villagers,The First Day,55.0,0.485,0.669,10.0,-4.95,1,0.0336,0.0802,7.74e-05,0.422,0.486,134.008,250480.0,4,1,12.431138348327035,0.07714620917665369
6523,Oliver Tree,Let Me Down (feat. blink-182),58.0,0.519,0.862,7.0,-2.609,1,0.0424,0.0156,2.37e-06,0.164,0.396,159.938,159329.0,4,10,11.978732802084554,0.015479570848386318
6524,FJ√òRA,Come With Me,28.0,0.479,0.651,11.0,-5.609,0,0.0384,0.0786,0.001565,0.332,0.426,124.943,141196.0,4,10,11.857911357356645,0.0756639039209896
6525,The Smashing Pumpkins,1979 - Acoustic,52.0,0.738,0.486,3.0,-10.293,1,0.0318,0.708,0.00108,0.124,0.411,129.511,252987.0,4,10,12.44109733575474,0.5353230953663781
6526,Richie Havens,Here Comes The Sun,56.0,0.698,0.643,2.0,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22,4.23333333,4,0,1.65504842304921,0.5894519442211803
6527,Mndsgn,Hope You're Doin' Better,37.0,0.552,0.618,8.0,-8.155,0,0.0317,0.486,0.0773,0.313,0.442,157.956,275661.0,4,1,12.526930756536627,0.39608794629556743
6528,Collin Raye,"Love, Me",56.0,0.6,0.242,Unknown,-12.63,1,0.031,0.697,5.335e-05,0.128,0.3,106.616,3.86045,4,4,1.5811310262185656,0.5288619862520892
6529,DURDN,The Last Day,1.0,0.762,0.447,Unknown,-8.36,1,0.0398,0.682,0.0001215,0.074,0.335,115.939,237672.0,3,9,12.378651058339612,0.5199835615507564
6530,Green Day,Revolution Radio,58.0,0.419,0.971,7.0,-3.622,1,0.0909,4.63e-05,1.43e-05,0.171,0.677,180.033,180853.0,4,10,12.105445354912813,4.629892818808314e-05
6531,Ronnie Milsap,Daydreams About Night Things,49.64,0.639,0.53,2.0,-9.358,1,0.0319,0.57,5.335e-05,0.0911,0.918,138.72,2.388883333,4,4,1.2205004668331796,0.4510756193602166
6532,IDLES,Grounds,50.0,0.562,0.537,7.0,-6.273,0,0.073,0.00623,0.001565,0.316,0.465,100.757,188716.0,4,10,12.148003817388863,0.006210673776712698
6533,Pacman da Gunman,Zero Tolerance,57.0,0.787,0.53,6.0,-6.015,0,0.339,0.00545,0.000101,0.078,0.39,82.113,257063.0,4,5,12.457080360112576,0.005435202489939333
6534,Brianna Harness,I Won't Bitch,43.0,0.743,0.341,4.0,-8.072,0,0.0347,0.871,0.00298,0.122,0.549,117.813,206186.0,4,2,12.236538802990731,0.6264730472919525
6535,The Hives,Hate To Say I Told You So,68.0,0.459,0.931,5.0,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693.0,4,1,12.209536638971336,0.001259206866162516
6536,Jørgen Emborg,On The Second Day,46.0,0.524,0.608,4.0,-10.14,0,0.0356,0.235,0.724,0.0595,0.633,115.161,4.546583333,4,7,1.7131821225135322,0.2110709700799405
6537,Destroy Boys,Fences,55.0,0.377,0.99,4.0,-2.170850000000002,0,0.0932,0.00081,4.84e-06,0.298,0.258,122.147,238040.0,4,10,12.380198206724591,0.0008096721270394528
6538,Imagine Dragons,I Bet My Life,3.0,0.576,0.506,1.0,-9.114,1,0.28,0.0898,0.000222,0.155,0.576,116.951,190280.0,4,10,12.156257205945483,0.08599419316686092
6539,Faces,Ooh La La - 2004 Remaster,59.0,0.603,0.494,2.0,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814,3.58266667,4,0,1.5222810710468564,0.35627486391739266
6540,U2,I Will Follow,58.0,0.36,0.909,8.0,-6.827,1,0.0663,0.000347,3.28e-05,0.282,0.647,155.293,217387.0,4,6,12.289439054353704,0.0003469398094236841
6541,The Subways,Fight,42.0,0.446,0.963,6.0,-5.972,1,0.0987,0.0612,0.0457,0.323,0.727,165.028,161613.0,4,6,11.99296605498002,0.05940034328144753
6542,Joe Louis Walker,Too Drunk To Drive Drunk,37.0,0.641,0.943,4.0,-3.0,1,0.14,0.0893,0.0211,0.0789,0.872,144.799,236747.0,4,2,12.37475156328297,0.08553528810626275
6543,The Offspring,Want You Bad,69.0,0.491,0.966,4.0,-4.28,1,0.0538,5.59e-05,0.001565,0.307,0.614,105.544,202573.0,4,10,12.21886053087345,5.5898437653223184e-05
6544,Geoffrey O'Connor,Foolish Enough (feat. Laura Jean),21.0,0.631,0.774,11.0,-6.845,0,0.0262,0.126,0.000344,0.179,0.517,119.989,198949.0,4,6,12.200808815855074,0.11867152971749864
6545,Burna Boy,Onyeka (Baby),57.0,0.825,0.685,2.0,-5.21,1,0.0776,0.155,0.00977,0.102,0.304,102.03,202147.0,4,9,12.21675538137664,0.14410034397375684
6546,Vous Autres,Sans S√®ves,21.0,0.158,0.787,4.0,-6.58,0,0.0639,2.13e-06,0.9,0.199,0.0771,80.052,253042.0,4,8,12.44131471374232,2.1299977315532212e-06
6547,Led Zeppelin,No Quarter - Remaster,56.0,0.339,0.34,11.0,-14.377,1,0.0385,0.657,0.459,0.375,0.117,142.362,419133.0,4,10,12.945945956845467,0.5050087384444258
6548,St. Vincent,The Melting Of The Sun,61.0,0.52,0.463,10.0,-10.429,1,0.0958,0.609,0.0014,0.426,0.469,159.931,257520.0,4,6,12.45885654915869,0.47561286801024616
6549,Steven Wilson,KING GHOST,45.0,0.499,0.485,2.0,-12.348,1,0.0509,0.221,0.503,0.0578,0.167,188.046,246027.0,4,10,12.413200629575577,0.19967019512856765
6550,Joe Cocker,Delta Lady,37.0,0.492,0.574,Unknown,-11.036,1,0.0514,0.436,0.00298,0.482,0.777,136.094,170160.0,4,2,12.044500326678666,0.36186147062603247
6551,"bbno$, Rich Brian",edamame (feat. Rich Brian),74.0,0.815,0.848,4.0,-4.704,0,0.115,0.023,0.000162,0.0265,0.684,106.032,2.22845,4,9,1.1720021458961607,0.022739486969489426
6552,The Brook & The Bluff,Misnomer,53.0,0.471,0.49,10.0,-9.044,1,0.0469,0.625,0.000608,0.157,0.386,116.436,222816.0,4,1,12.314106085740244,0.4855078157817008
6553,Blackbriar,Deadly Diminuendo,46.0,0.424,0.82,10.0,-6.895,0,0.0538,0.00484,0.000975,0.12,0.153,115.1,300579.0,4,8,12.613469220488085,0.004828324856640714
6554,Tim Hardin,If I Were a Carpenter - Live at Woodstock - 8/15/69,25.0,0.518,0.219,7.0,-18.147,1,0.034,0.784,0.0612,0.985,0.5,77.959,339320.0,4,10,12.73470184098794,0.5788580341578177
6555,Kaiser Chiefs,Never Miss A Beat,48.0,0.506,0.907,Unknown,-4.011,1,0.0391,1.93e-05,0.336,0.573,0.547,156.05,188853.0,4,1,12.14872950874764,1.929981375739632e-05
6556,Cheap Trick,Boys & Girls & Rock N Roll,37.0,0.49,0.964,2.0,-3.626,1,0.0743,0.000495,0.0527,0.375,0.348,134.996,233880.0,4,10,12.362567717977404,0.0004948775279141217
6557,"Akhil Sachdeva, Mansheel Gujral",Humsafar,60.0,0.319,0.552,7.0,-6.401,1,0.0307,0.719,0.000982,0.144,0.221,93.991,4.474383333,4,3,1.7000796361169555,0.5417427264007122
6558,Outsider,Avirex & Akademiks,11.0,0.685,0.59,Unknown,-7.101,0,0.0481,0.000228,0.96,0.0862,0.513,140.076,233143.0,4,5,12.359411567399645,0.00022797401195010856
6559,Jay Prince,THE WORD,43.0,0.391,0.612,8.0,-8.569,0,0.134,0.579,1.86e-06,0.103,0.515,80.751,232476.0,4,5,12.356546574384991,0.45679173527350503
6560,W.E.T.,Big Boys Don't Cry,38.0,0.568,0.928,5.0,-8.907,0,0.0705,0.00135,0.000801,0.387,0.499,115.032,184554.0,4,8,12.125702801019884,0.0013490895692955193
6561,Jackboy,Protecting My Energy,26.0,0.871,0.454,9.0,-9.532,0,0.11,0.144,0.000101,0.0916,0.393,97.012,157557.0,4,5,11.967548923427229,0.13453089295760615
6562,Bill Nace,When The Top One is Locked,14.0,0.158,0.061875000000000006,7.0,-22.75185,1,0.0439,0.979,0.483,0.0746,0.0386,175.208,252000.0,4,6,12.437188334739655,0.6825916666204286
6563,Jimbo Mathus,Sweet Oblivion,47.0,0.644,0.432,7.0,-5.722,1,0.0323,0.758,0.00139,0.109,0.472,93.966,192600.0,4,1,12.16837597044068,0.5641767992629853
6564,Julian Casablancas,11th Dimension,55.0,0.574,0.925,6.0,-2.766,0,0.0463,0.00164,0.0243,0.115,0.369,125.501,243333.0,4,6,12.402190264178738,0.0016386566685085491
6565,Sizzy Rocket,That Bitch,47.0,0.593,0.651,1.0,-4.425,0,0.0508,0.000115,0.001565,0.0655,0.345,86.085,152900.0,4,10,11.937545932118134,0.00011499338800691462
6566,The Cooper Temple Clause,Been Training Dogs,19.0,0.184,0.984,9.0,-2.733,1,0.113,6.3e-05,1.02e-05,0.44,0.174,157.685,193493.0,3,10,12.173001783219286,6.299801558334506e-05
6567,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing ta F' Wit,66.0,0.826,0.566,10.0,-10.747,0,0.31,0.197,0.000101,0.356,0.653,99.13,216133.0,4,5,12.283653864686523,0.1798184265758361
6568,Sun Tailor,Losing Days,19.0,0.642,0.516,11.0,-7.804,1,0.0458,0.36,0.399,0.0835,0.695,83.442,222235.0,4,6,12.31149515926608,0.3074846997479606
6569,Alexisonfire,Accidents,49.0,0.312,0.92,5.0,-5.729,0,0.0662,8.39e-06,0.000273,0.322,0.369,105.305,249067.0,4,10,12.42548123053339,8.38996480414686e-06
6570,Sacred Reich,Surf Nicaragua,41.0,0.318,0.963,7.0,-4.878,1,0.176,0.000182,0.387,0.344,0.358,102.225,280400.0,4,8,12.543976000470021,0.0001819834400092484
6571,Curtis Salgado,Hail Mighty Caesar,21.0,0.715,0.735,5.0,-4.693,1,0.0436,0.384,0.00298,0.115,0.842,122.299,256523.0,4,2,12.454977506467282,0.3249778571954778
6572,In Flames,Come Clarity,45.0,0.37,0.928,10.0,-4.859,0,0.115,0.000941,0.346,0.145,0.0965,149.714,255713.0,4,8,12.451814911442565,0.000940557537050002
6573,CLOVES,Better Now - Acoustic,45.0,0.741,0.164,11.0,-12.18,0,0.0334,0.924,0.000889,0.108,0.299,100.491,234551.0,3,9,12.365432590686781,0.6544063522435148
6574,Sebastian Mullaert,Undressing the Sky,20.0,0.432,0.446,5.0,-16.373,1,0.091,0.347,0.849,0.115,0.15,127.081,411732.0,4,6,12.928130359998718,0.2978798974282269
6575,Audioslave,I Am the Highway,66.0,0.341,0.662,9.0,-5.023,0,0.0335,0.105,0.001565,0.113,0.2,174.875,334907.0,4,10,12.721611146224669,0.09984533496971613
6576,Idan Amedi,◊õ◊ê◊ë ◊©◊ú ◊ú◊ï◊ó◊û◊ô◊ù,43.0,0.318,0.259,9.0,-10.315,0,0.0307,0.803,0.0001215,0.121,0.438,174.738,198773.0,4,9,12.199923779943296,0.5894519442211803
6577,Eliad,◊ó◊ï◊§◊©◊ô,21.0,0.28,0.261,3.0,-11.941,1,0.03,0.854,0.0001215,0.0862,0.396,85.163,239000.0,5,9,12.384223015005313,0.6173454671436633
6578,Rubi Rose,Whole Lotta Liquor (feat. Future & PARTYNEXTDOOR),57.0,0.82,0.417,5.0,-10.209,0,0.305,0.3,0.000193,0.108,0.502,125.043,177467.0,4,5,12.086545589954769,0.262364264467491
6579,The Pigeon Detectives,Take Her Back,56.0,0.488,0.962,Unknown,-2.170850000000002,1,0.0338,0.00202,2.03e-06,0.261,0.658,109.07,197133.0,4,6,12.19163897953257,0.0020179625433136327
6580,Scorpions,Blackout - 2015 Remaster,42.0,0.186,0.943,9.0,-2.170850000000002,1,0.0874,0.0068,0.0622,0.59,0.603,179.557,230840.0,4,8,12.34948444082037,0.006776984279023751
6581,Zao,"Lies Of Serpents, A River Of Tears",39.0,0.309,0.758,Unknown,-7.7,1,0.0655,6.25e-05,0.579,0.173,0.152,145.439,159360.0,4,8,11.978927347899138,6.249804695637639e-05
6582,ALO,Barbeque,27.0,0.683,0.616,Unknown,-9.765,1,0.0398,0.798,2.98e-06,0.134,0.704,123.446,241667.0,4,10,12.395320162394862,0.5866749360494286
6583,Adam Baldych,Clouds,28.0,0.19,0.136,10.0,-14.818,1,0.0404,0.987,0.712,0.0768,0.0819,71.597,425905.0,4,6,12.961973943626113,0.6866259635696798
6584,Blackberry Smoke,Flesh and Bone,18.0,0.419,0.812,5.0,-7.759,1,0.0411,0.000996,0.641,0.972,0.557,110.481,377487.0,4,10,12.841294059086495,0.0009955043211034838
6585,Twin Shadow,Alemania,51.0,0.533,0.686,1.0,-5.686,0,0.069,0.0885,5.2e-05,0.105,0.804,173.938,235920.0,4,6,12.371252282205166,0.08480060169246507
6586,Orgy,Blue Monday,62.0,0.589,0.696,8.0,-8.109,1,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833,267000.0,4,8,12.495007682693725,8.649625909072422e-05
6587,Efrat Ben Zur,◊í◊ù ◊î◊ô◊ù ◊†◊°◊ï◊í,25.0,0.406,0.492,5.0,-5.273,1,0.031,0.000937,0.0019,0.112,0.2,70.91565,200707.0,4,10,12.209606394478312,0.0009365612895264213
6588,pizzagirl,car freshener aftershave,36.0,0.603,0.724,7.0,-6.843,1,0.0265,0.00135,1.02e-05,0.184,0.387,129.984,243868.0,4,9,12.404386474854947,0.0013490895692955193
6589,The Legends,Fascinating,26.0,0.713,0.687,7.0,-4.665,1,0.0331,0.493,0.255,0.164,0.704,126.043,82653.0,4,6,11.322418498932285,0.4007875185570533
6590,Skrizzly Adams,Bad Desires,46.0,0.78,0.733,1.0,-5.958,1,0.0781,0.033,0.001565,0.231,0.746,129.938,140445.0,4,10,11.85257835224075,0.032467190137501496
6591,Willie Dixon,"I Can't Quit You, Baby",50.0,0.469,0.236,7.0,-16.981,1,0.0364,0.407,0.0434,0.215,0.415,82.232,399173.0,4,2,12.897152691037858,0.341459778132252
6592,Pimm's Trio,Blue Jeans,49.0,0.415,0.0648,10.0,-21.435,0,0.0339,0.98,0.931,0.121,0.0761,100.738,2.845716667,4,7,1.346959974926074,0.6830968447064438
6593,Molly Burch,Emotion feat. Wild Nothing,52.0,0.831,0.66,8.0,-5.284,0,0.0301,0.362,0.00431,0.0674,0.942,110.019,245580.0,4,6,12.411382110699046,0.30895420772732063
6594,Cavetown,Ur Gonna Wish U Believed Me,62.0,0.568,0.453,4.0,-7.453,1,0.0258,0.626,0.0224,0.135,0.224,134.996,271420.0,4,6,12.511426399955448,0.48612301112561884
6595,Swamp Dogg,"Good, Better, Best",40.0,0.84,0.405,10.0,-11.714,0,0.16,0.336,0.0347,0.111,0.814,90.036,170040.0,4,9,12.043794863424617,0.289680075114454
6596,TV On The Radio,Wolf Like Me,59.0,0.346,0.785,7.0,-4.991,1,0.0434,0.00165,0.00806,0.124,0.186,175.986,277467.0,4,1,12.533460890203989,0.0016486402455244409
6597,The Cold Stares,I Was A Fool,42.0,0.571,0.919,7.0,-6.568,1,0.0719,0.00171,0.001565,0.227,0.321,121.01,203667.0,4,10,12.224246496109037,0.0017085396146023298
6598,Britney Spears,Break the Ice,62.0,0.712,0.911,5.0,-3.866,0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,3.26755,4,9,1.45103989207945,0.524136637825663
6599,Sharon Van Etten,Like I Used To,48.24,0.534,0.712,4.0,-5.162,1,0.0364,0.122,0.000503,0.373,0.518,110.95,263754.0,4,6,12.482775920938696,0.11511280710050457
6600,Rolling Blackouts Coastal Fever,Read My Mind,31.0,0.443,0.761,2.0,-5.338,1,0.043,0.0399,0.000316,0.359,0.562,123.026,263668.0,4,1,12.482449807600046,0.03912455468405003
6601,Crown Lands,Right Way Back,31.0,0.321,0.803,5.0,-4.752,1,0.0398,0.00168,0.0125,0.0896,0.418,179.869,231180.0,4,10,12.350956232472608,0.0016785903785551874
6602,duendita,Open Eyes,35.0,0.341,0.47,5.0,-10.144,1,0.037,0.226,0.105,0.518,0.203,144.109,204280.0,4,1,12.227251775991423,0.20375683751401966
6603,Concha Piquer,Tatuaje,35.0,0.46,0.223,2.0,-8.974,0,0.138,0.995,0.0957,0.253,0.306,78.306,188200.0,4,9,12.145265819615581,0.6906440503418267
6604,Eve 6,can we combine,42.0,0.424,0.873,6.0,-5.404,1,0.0542,0.202,3.47e-06,0.0741,0.759,180.042,154813.0,4,1,11.949979675324865,0.18398683611301586
6605,The Kid LAROI,FEEL SOMETHING (feat. Marshmello),71.0,0.523,0.609,1.0,-7.802,1,0.191,0.059,0.000101,0.14,0.374,154.051,139041.0,4,5,11.842531324745593,0.05732506661926941
6606,Revenge Wife,Home,23.0,0.719,0.417,Unknown,-9.925,1,0.24,0.717,0.031,0.0984,0.327,185.994,224548.0,4,9,12.321849225154821,0.5405785819153384
6607,Extreme,More Than Words,73.0,0.623,0.127,6.0,-14.935,1,0.0306,0.452,0.001565,0.114,0.237,91.625,334040.0,4,10,12.71901901891614,0.3729419164026044
6608,Himalayas,Thank God I'm Not You,55.0,0.542,0.828,11.0,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,194626.0,4,1,12.178840185255625,0.0017484705341168846
6609,Alicia Keys,No One,79.0,0.644,0.549,1.0,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813.0,4,9,12.444356994285606,0.020684591192832683
6610,Jason Aldean,Amarillo Sky,60.0,0.491,0.776,2.0,-3.887,1,0.0393,0.314,5.335e-05,0.146,0.428,154.988,3.375783333,4,4,1.4760855513253366,0.27307592006241876
6611,Frisco,Sleepless Nights,38.0,0.634,0.78,1.0,-6.273,1,0.233,0.154,0.000101,0.0505,0.318,140.117,236571.0,4,5,12.37400788032805,0.14323416808590783
6612,Onslaught,Metal Forces (Remastered),22.0,0.175,0.943,9.0,-2.502,1,0.055,2.63e-06,0.777,0.0798,0.332,107.422,396813.0,4,8,12.891222936028514,2.6299965415560634e-06
6613,Scarface,Smile,63.0,0.7,0.402,5.0,-9.93,0,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600.0,4,5,12.613539082975452,0.04859966983606234
6614,Alan Jackson,It Must Be Love,57.0,0.816,0.669,6.0,-7.925,1,0.0295,0.284,5.335e-05,0.0563,0.967,112.132,2.86355,4,4,1.3515864499409935,0.2499802052677694
6615,Nickelback,How You Remind Me,79.0,0.446,0.764,10.0,-5.042,1,0.033,0.00135,0.0001215,0.099,0.543,172.094,223840.0,4,9,12.318691257366098,0.0013490895692955193
6616,Yellow Days,The Curse (feat. Mac Demarco),53.0,0.605,0.49,Unknown,-7.148,1,0.0465,0.128,0.000119,0.38,0.355,140.172,305512.0,4,6,12.629747609879916,0.12044615307586716
6617,Westlife,We Are One,2.0,0.529,0.528,8.0,-6.566,1,0.029,0.157,0.0001215,0.135,0.278,118.03,3.74,4,9,1.556037135706985,0.1458304482115395
6618,Body Count,Body Count,49.0,0.478,0.953,8.0,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,204200.0,4,8,12.226860081860359,0.0322735605502957
6619,Temples,Holy Horses,26.0,0.508,0.776,9.0,-5.438,1,0.0336,0.00114,0.00935,0.293,0.549,101.952,185427.0,4,6,12.130421945522013,0.0011393506934261448
6620,Bones Owens,When I Think About Love,38.0,0.662,0.73,7.0,-5.385,1,0.0259,0.0131,0.000553,0.0328,0.843,98.975,172590.0,4,10,12.058679912587115,0.013014937077494654
6621,black midi,953,46.0,0.272,0.909,6.0,-4.921,1,0.111,0.00202,0.145,0.286,0.245,124.227,320667.0,4,10,12.678161598975247,0.0020179625433136327
6622,Toro y Moi,Ordinary Pleasure,58.0,0.878,0.779,7.0,-7.283,1,0.135,0.118,0.0192,0.104,0.778,115.009,183746.0,4,6,12.121315090411192,0.11154137473290741
6623,Grateful Dead,High Time - 2013 Remaster,44.0,0.528,0.159,4.0,-13.696,1,0.0267,0.76,0.000205,0.209,0.423,82.986,315795.0,3,10,12.662851714479002,0.5653138090500605
6624,Crypta,Starvation,31.0,0.476,0.99,1.0,-5.142,1,0.126,2.44e-06,0.0482,0.798,0.14,121.922,256213.0,4,8,12.453768311760541,2.439997023204842e-06
6625,Windy & Carl,Undercurrent,34.0,0.158,0.222,9.0,-20.901,1,0.0441,0.893,0.795,0.11,0.109,193.7541,281453.0,4,10,12.54772430290701,0.6381628722271858
6626,Ocean Colour Scene,The Riverboat Song,55.0,0.484,0.862,11.0,-6.39,0,0.0278,0.0061,2.74e-05,0.547,0.565,106.922,294800.0,3,6,12.594055831421823,0.00608147031586796
6627,DON BROCO,Manchester Super Reds No.1 Fan,55.0,0.408,0.967,9.0,-3.133,1,0.361,0.0104,0.001565,0.0354,0.277,99.788,217619.0,4,10,12.290505701505003,0.010346292054144302
6628,Leikeli47,Zoom,54.0,0.874,0.392,5.0,-10.884,1,0.153,0.246,0.000101,0.359,0.543,76.544,170733.0,4,5,12.047862068796546,0.2199384203652614
6629,"Hariharan, Sukhwinder Singh",Nahin Saamne Tu,47.0,0.455,0.247,7.0,-17.85,1,0.0333,0.13,0.000387,0.0718,0.0827,175.812,6.066216667,4,3,1.9553252117841375,0.12221763272424921
6630,Coldplay,Sparks,75.0,0.371,0.268,1.0,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3,10,12.333119307665374,0.5584722772333437
6631,Santana,Blues Magic,9.0,0.395,0.607,9.0,-9.105,0,0.0412,0.591,0.00351,0.222,0.331,83.6,265560.0,4,2,12.48959984845336,0.4643627493556498
6632,Elliott,Calm Americans,31.0,0.458,0.937,6.0,-6.143,1,0.0726,0.0481,2.28e-05,0.157,0.276,160.211,265973.0,4,10,12.491153838625642,0.046979001193994605
6633,L.A. Sunday,Pillars,27.0,0.696,0.319,8.0,-16.729,0,0.0624,0.502,0.0237,0.116,0.382,144.024,260000.0,4,6,12.468440756144114,0.406797553341943
6634,Kat Cunning,King of Shadow,51.0,0.591,0.547,2.0,-8.596,0,0.0284,0.126,0.001565,0.174,0.253,116.017,196008.0,4,10,12.185915855525785,0.11867152971749864
6635,The Church,"North, South, East and West",32.0,0.437,0.687,4.0,-13.638,0,0.035,0.00388,0.00512,0.285,0.608,128.98,289173.0,4,10,12.574783862044024,0.0038724922138738955
6636,Abbie Ozard,breakdowns,34.0,0.481,0.666,8.0,-9.43,1,0.0395,0.0957,0.0457,0.104,0.66,98.748,156352.0,4,6,11.959871550421765,0.09139342842921054
6637,Kasabian,Underdog,63.0,0.526,0.895,5.0,-5.407,0,0.0543,0.0603,1.3e-06,0.582,0.655,101.016,277467.0,4,1,12.533460890203989,0.058551886949615474
6638,Michael Chapman,The Man Who Hated Mornings,33.0,0.551,0.58,Unknown,-8.581,1,0.0363,0.493,0.0559,0.213,0.473,70.91565,247224.0,4,2,12.418054132138192,0.4007875185570533
6639,Alan Broadbent Trio,Late Lament,44.0,0.396,0.201,10.0,-15.007,0,0.0343,0.98,0.833,0.156,0.122,91.439,5.973416667,4,7,1.9421053007918159,0.6830968447064438
