Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log,GrLivArea_log,TotalBsmtSF_log,LotArea_log,HouseAge,RemodAge,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,CentralAir_Y,TotalSF,OverallQual_GrLivArea,BathPerRoom,GarageQuality,FireplacesPerSF,FrontageRatio
664,85,90.0,10012,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,4,5,1972,1972,CompShg,None,0.0,2.0,TA,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,2.0,SBrkr,0.20964729261386814,0,0,1181,1,0,2,0,3,1,2.0,6,Typ,0,None,1974.0,2,0.6928021725401071,TA,TA,Y,0,0,180,0,0,0,None,MnPrv,None,0,4,2008,137500,11.83138646878959,7.074963197966044,7.037905963447182,9.211639527707803,36,36,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,1138.209647292614,4724,0.2857142857142857,0.0005861270495263174,0.0,0.008988315190252671
666,60,106.0,11194,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,8,5,2000,2000,CompShg,BrkFace,40.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,1406,1406,GasA,4.0,SBrkr,1.108448731639299,482,0,1936,0,0,2,1,3,1,3.0,7,Typ,1,TA,2000.0,2,0.25686572347115294,TA,TA,Y,188,124,0,0,0,0,None,None,None,0,11,2006,230500,12.348010479804223,7.5688956634069955,7.249215057114389,9.323222529032856,6,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1889.1084487316393,15488,0.375,0.00013261007923136446,0.0005290701709053001,0.009468512728896828
668,20,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,1994,1998,CompShg,BrkFace,258.0,2.0,TA,Gd,TA,No,GLQ,1138,Unf,0,270,1408,GasA,4.0,SBrkr,1.8492191484185003,0,0,1679,1,0,2,0,3,1,3.0,7,Typ,1,Fa,1994.0,2,0.6253358173270547,TA,TA,Y,224,42,0,0,0,0,None,None,None,0,10,2008,193500,12.173037959397275,7.426549072397305,7.25063551189868,9.002824076547672,14,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1409.8492191484186,10074,0.25,0.0003722237007899135,0.0007087929641436772,0.007999015505783904
669,20,78.14,14175,Pave,None,Reg,Bnk,AllPub,Corner,Mod,Norm,Norm,5,6,1956,1987,CompShg,None,0.0,2.0,TA,TA,TA,No,Rec,988,Unf,0,200,1188,GasA,3.0,SBrkr,1.052479411260426,0,0,1437,1,0,1,1,3,1,2.0,6,Min2,1,TA,1999.0,2,0.630525536958828,TA,TA,Y,304,0,0,0,0,0,None,None,None,0,11,2006,168000,12.031725210748633,7.271008538280992,7.080867896690782,9.559305672844863,50,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,1189.0524794112605,7185,0.2857142857142857,0.0004384739478155966,0.000840299076974082,0.005512133182844244
670,30,80.0,11600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,4,5,1922,1950,CompShg,None,0.0,2.0,TA,Fa,TA,No,Unf,0,Unf,0,700,700,GasA,4.0,SBrkr,0.206354979650405,0,0,1180,0,0,1,0,2,1,1.0,5,Typ,1,Gd,1922.0,1,-1.0509436237357095,TA,Fa,Y,0,0,67,0,0,0,None,None,None,0,7,2006,137500,11.83138646878959,7.074116816197362,6.55250788703459,9.358846580275406,84,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,700.2063549796504,4720,0.16666666666666666,-0.0008898760573545381,0.0014261137151687976,0.0068959572450650805
671,60,64.0,8633,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,6,5,2005,2005,CompShg,None,0.0,3.0,TA,Gd,TA,No,GLQ,193,Unf,0,545,738,GasA,4.0,SBrkr,-1.2488473502002928,738,0,1476,1,0,2,1,3,1,3.0,7,Typ,0,None,2005.0,2,0.4436956302149904,TA,TA,Y,100,35,0,0,0,0,None,None,None,0,2,2009,173500,12.063938642041201,7.29776828253138,6.6052979209482015,9.063463176115423,4,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1474.7511526497997,8856,0.375,0.00030040327028773894,0.0,0.007412555015056752
672,70,54.0,6629,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,6,6,1925,1950,CompShg,None,0.0,2.0,Gd,TA,TA,No,BLQ,551,Unf,0,121,672,GasA,2.0,SBrkr,-1.3838321817022805,672,0,1369,1,0,2,0,3,1,2.0,6,Typ,0,None,1930.0,1,-0.8018370814105928,TA,TA,Y,147,0,0,0,0,0,None,None,None,0,7,2009,103600,11.548302261270587,7.222566018822171,6.511745329644728,8.799360083179907,84,59,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1342.6161678182978,8214,0.2857142857142857,-0.0005852825411756152,0.0,0.008144796380090498
673,20,82.28666666666666,11250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,6,1977,1977,CompShg,None,0.0,3.0,TA,Gd,TA,No,ALQ,767,Unf,0,441,1208,GasA,2.0,SBrkr,0.29853974262737226,0,0,1208,1,0,1,1,3,1,2.0,6,Typ,1,TA,1977.0,2,0.47483394800563,TA,TA,Y,198,42,0,0,0,0,None,None,None,0,6,2006,165000,12.013706813470414,7.097548850614793,7.097548850614793,9.328212292571072,29,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1208.2985397426273,7248,0.2857142857142857,0.0003927493366465095,0.0008269256656944513,0.0073137202619026455
674,20,110.0,14442,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,7,1957,2004,CompShg,BrkFace,106.0,2.0,TA,TA,TA,No,GLQ,1186,Unf,0,291,1477,GasA,4.0,SBrkr,2.375989222572599,0,0,1839,1,0,2,0,3,1,3.0,7,Typ,2,TA,1957.0,2,-0.19982960412489428,TA,TA,Y,0,87,0,0,200,0,None,None,None,0,6,2007,257500,12.458778882573533,7.517520850603031,7.298445101508147,9.577965147101168,50,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1479.3759892225726,11034,0.25,-0.00010860304572005124,0.001351008132096435,0.007616146230007616
675,20,80.0,9200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,6,1965,1965,CompShg,None,0.0,2.0,TA,TA,TA,No,Rec,892,Unf,0,244,1136,GasA,2.0,SBrkr,0.06149320925802786,0,0,1136,1,0,1,0,3,1,2.0,5,Typ,1,Gd,1965.0,1,-0.3659006323416387,TA,TA,Y,426,0,0,0,0,0,None,None,None,0,7,2008,140000,11.849404844423074,7.036148493750536,7.036148493750536,9.127067452782361,43,43,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1136.061493209258,6816,0.16666666666666666,-0.00032181234154937444,0.0008794599113347741,0.008694707097054668
677,70,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,4,2,1900,1950,CompShg,None,0.0,2.0,TA,TA,Fa,No,Unf,0,Unf,0,1095,1095,GasW,1.0,SBrkr,-0.07349162224395994,679,0,1774,1,0,2,0,4,2,2.0,8,Min2,0,None,1920.0,3,1.6840386222088004,Fa,Fa,N,0,0,90,0,0,0,None,None,None,0,5,2006,87000,11.373674891823535,7.4815557019095165,6.999422467507961,9.169622538697624,106,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1773.9265083777561,7096,0.2222222222222222,0.0009487541533570706,0.0,0.00624934902614311
678,30,52.0,9022,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,8,1924,2006,CompShg,None,0.0,3.0,TA,TA,TA,No,Unf,0,Unf,0,768,768,GasA,4.0,SBrkr,-1.0710624501732844,0,0,792,0,0,1,0,2,1,3.0,5,Typ,0,None,1924.0,1,-1.1132202593169886,Fa,Fa,N,316,0,120,0,0,0,None,None,None,0,5,2009,109500,11.603688960617083,6.675823221634848,6.645090969505644,9.107532151994501,85,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,766.9289375498267,3960,0.16666666666666666,-0.0014038086498322682,0.0,0.0057630499833758175
680,20,75.68666666666667,9945,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,5,1961,1961,CompShg,BrkFace,57.0,2.0,TA,TA,TA,No,Rec,827,Unf,0,161,988,GasA,2.0,SBrkr,-0.42576910933451345,0,0,988,1,0,1,0,3,1,2.0,5,Typ,0,None,1963.0,2,0.6097666584317348,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2007,128500,11.763691965388299,6.8966943316227125,6.8966943316227125,9.204925739274683,46,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,987.5742308906655,4940,0.16666666666666666,0.0006165486940664659,0.0,0.007609759367249815
681,120,50.0,8012,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,1980,1980,CompShg,None,0.0,2.0,TA,Gd,TA,No,BLQ,543,BLQ,119,261,923,GasA,2.0,SBrkr,-0.6397694519596161,0,0,923,0,0,2,0,2,1,2.0,5,Typ,1,TA,1980.0,1,-0.9886669881544304,TA,TA,Y,80,0,0,0,0,0,None,None,None,0,5,2010,143000,11.870606902224587,6.828712071641684,6.828712071641684,8.98882050177807,30,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,922.3602305480404,5538,0.3333333333333333,-0.0010699859179160503,0.0010830009425535597,0.006239860227130912
682,50,55.0,4500,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,Norm,Norm,5,5,1932,2000,CompShg,None,0.0,2.0,TA,TA,TA,No,Rec,182,Unf,0,611,793,GasA,4.0,SBrkr,-0.8866929242193499,672,0,1520,0,0,1,0,3,1,2.0,6,Typ,0,None,1968.0,1,-0.9004417544142849,TA,TA,Y,0,0,56,0,0,0,None,None,None,0,7,2009,159434,11.979391594635791,7.327123292259293,6.677083461247136,8.412054873292933,77,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,1464.1133070757805,7600,0.14285714285714285,-0.0005920064131586357,0.0,0.012219506776271939
683,120,36.233333333333334,2887,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Norm,Norm,6,5,1996,1997,CompShg,None,0.0,2.0,TA,Gd,TA,Mn,GLQ,1003,Unf,0,288,1291,GasA,4.0,SBrkr,0.571801718594811,0,0,1291,1,0,1,0,2,1,3.0,6,Typ,1,Gd,1996.0,2,-0.12198380964829533,TA,TA,Y,307,0,0,0,0,0,None,None,None,0,11,2008,173000,12.06105265381003,7.163946684342547,7.163946684342547,7.968319500012717,12,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,1291.5718017185948,7746,0.14285714285714285,-9.441471335007379e-05,0.000773651412378335,0.012546168051708217
684,20,90.0,11248,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,9,5,2002,2002,CompShg,Stone,215.0,3.0,TA,Gd,TA,Av,GLQ,1059,Unf,0,567,1626,GasA,4.0,SBrkr,1.813003705820406,0,0,1668,1,0,2,0,3,1,3.0,7,Typ,1,TA,2002.0,3,1.2844302105622591,TA,TA,Y,257,45,0,0,0,0,None,None,None,0,7,2007,285000,12.560247968016562,7.419979923661835,7.394493107219038,9.328034514792826,5,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1627.8130037058204,15012,0.25,0.0007695807133386814,0.0006139440179596023,0.008000711174326608
685,60,58.0,16770,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,7,5,1998,1998,CompShg,BrkFace,30.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,1195,1195,GasA,3.0,SBrkr,0.25573967410235177,644,0,1839,0,0,2,1,4,1,2.0,7,Typ,0,None,1998.0,2,0.16345077009923417,TA,TA,Y,0,81,0,0,0,0,None,None,None,0,6,2010,221000,12.30592250537653,7.517520850603031,7.086737934510577,9.727406483331627,12,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1839.2557396741024,12873,0.375,8.883194027132292e-05,0.0,0.00345835072446485
686,160,44.62,5062,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,7,5,1984,1984,CompShg,None,0.0,3.0,TA,Gd,TA,Mn,GLQ,828,LwQ,182,180,1190,GasA,3.0,SBrkr,0.23927810928503618,900,0,2090,1,0,2,0,3,1,3.0,6,Min1,1,TA,1984.0,2,0.6357152565906011,TA,TA,Y,219,0,0,0,0,0,None,None,None,0,9,2007,207500,12.242891437918386,7.645397699428633,7.0825485693553,8.529714471969909,23,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,2090.239278109285,14630,0.2857142857142857,0.00030402451295581114,0.00047818535662935344,0.008812956745012838
